id	qid1	qid2	question1	question2	is_duplicate
4031	7604	8816	dejar un comentario	no puedo dejar comentarios sobre una transacción .	0
4032	2106	8332	cómo establecer el método de envío	el método de envío ha cambiado debido al cambio de su dirección de envío	0
4033	5513	7718	recibí un error en mi pedido obteniendo la confirmación de que mi pago fue exitoso	no recibí ninguna confirmación después de haber pagado mi pedido	0
4034	7296	1031	no puedo pagar con mi tarjeta	¿ dónde está jack ma ?	0
4035	11601	4981	el vendedor anuncia un precio incorrecto	¿ puedo obtener un reembolso parcial ya que el vendedor me ha reducido el precio ?	0
4036	11497	1058	la parte donde tienes que escribir el código parece defectuosa	donde escribo una queja ?	0
4037	9175	3128	sigo recibiendo mis pedidos cancelados por razones de seguridad .	intenté pagar este pedido con una tarjeta de visita y sigo recibiendo un rechazo	0
4038	12410	5340	detener la cancelación de pedidos que no he ordenado	¿ qué puedo hacer si muestra la aprobación de espera para la cancelación ?	0
4039	4503	1575	tengo que tener un reembolso	tengo una pregunta sobre el reembolso .	0
4040	1667	4747	no recibí mi pedido y el vendedor me acaba de decir que lo envió y que no quiere devolverme	un vendedor me ha enviado un pedido	0
4041	13175	6550	hice el pago primero .	hice el pago , pero parece que no paga	0
4042	11057	3412	por favor , acepte tbc	¿ aceptas tarjetas de débito ?	0
4043	10268	3302	cómo revisar los comentarios	quiero revisar los comentarios .	1
4044	1875	4537	pagué mi pedido varias veces , porque ?	pagué y mi pedido está congelado	0
4045	7190	5113	cómo avanzar en la búsqueda	¿ cómo lo busco ?	0
4046	2678	1222	"¿ debo cambiar el motivo de la cancelación del pedido de "" vendedor quería aumentar el precio "" a "" otro "" ?"	presento la cancelación de la solicitud de pedido , pero mi vendedor lo ha denegado .	0
4047	7724	2731	usted es una computadora ?	eres humano o computadora ?	1
4048	9154	6846	cómo abrir una disputa '	cómo cancelar una disputa abierta ?	0
4049	934	7881	no hay un enlace aquí	puede vincular a un agente en línea	0
4050	7830	9335	¿ cómo cambio mi perfil ?	¿ cómo puedo eliminar mi perfil ?	0
4051	1814	867	quiero hablar con el trabajador	quiero hablar con el gerente	1
4052	10030	11089	cómo cancelar el pedido no pagado	¿ cómo puedo cancelar un pedido pago ?	1
4053	7132	2391	tengo un problema con el vendedor	tengo un problema de inicio de sesión	0
4054	1136	2218	te he informado NUMs veces	me han cobrado NUMs veces por el mismo pedido .	0
4055	13322	11493	recibí un reembolso pero no el total ¿ por qué ?	no he recibido mi reembolso	0
4056	9917	6868	¿ puedo presentarle un amigo ?	¿ puedo ordenar por teléfono ?	0
4057	6940	3616	hola , eva , ¿ mi pago aún está siendo procesado ?	¿ cómo sé que el reembolso se está procesando ?	0
4058	8812	508	hola , me pregunto si estoy en el sitio correcto .	no estoy autorizado para ver la cuenta , ¿ qué puedo hacer ?	0
4059	2038	9393	¿ cómo evito que un vendedor envíe un mensaje ?	¿ cómo envío un mensaje al vendedor ?	0
4060	9886	1550	¿ cuándo puedo hablar con una persona real ?	¿ puedo hablar con una persona real ?	1
4061	6819	1255	su cuenta está suspendida	los proveedores fueron suspendidos mientras pagaba	0
4062	4992	7785	he activado mi tarjeta de seguridad NUMs d	utilicé mi tarjeta de débito y tengo fondos disponibles	0
4063	12326	10912	hola , necesito saber cómo enviar el producto a argentina a través de ups	necesito saber cuánto durará la disputa ?	0
4064	6081	2814	por qué las monedas no se agregan	¿ qué puedo hacer con las monedas ?	0
4065	11479	2369	método de envío rápido	¿ cómo puedo cambiar el método de envío ?	0
4066	10076	1939	necesito ayuda para registrar mi cuenta .	necesito ayuda con mi visa	0
4067	12038	3560	escalar el juicio de ae	el resultado final del show con ae no es el mismo	0
4068	3557	2014	cómo hacer un pedido	acabo de hacer un pedido	0
4069	135	2519	necesito acelerar tres de mis pedidos , uno de ellos ya ha sido enviado y los otros dos están pendientes , ¿ hay alguna forma de ayudarme ?	¿ hay alguna otra forma en que pueda hacer el pedido y pagarlo con mi tarjeta de crédito ?	0
4070	3483	12886	no vivo en china , vivo brasil	quiero hablar con una persona en vivo	0
4071	2051	9694	no tiene nada que ver con mi orden	¿ cómo averiguo si mi pedido ha sido enviado ?	0
4072	1916	5085	tela en la ropa de los niños	¿ qué quiere decir eva ?	0
4073	3301	5033	quiero comprar las tarjetas en mi carrito de compras .	¿ cómo puedo pagar todos mis productos en el carrito de compras en un solo pago ?	0
4074	3441	11389	quiero comprar	quiero comprar un producto pero no puedo agregarlo a mi carrito	0
4075	2569	5007	¿ cómo elimino los datos de mi tarjeta de crédito ?	quiero eliminar los detalles de mi tarjeta	1
4076	10746	9478	eva quiero hablar con humano	quiero obtener humanos	1
4077	8351	13595	quiero que el vendedor ajuste el precio sin envío , pero necesito el pedido en espera para que se lo reparen .	necesito un presupuesto	0
4078	4026	4737	¿ qué pasa si no me gusta la forma en que se ajusta el vestido o si tiene el tamaño incorrecto ?	hay un nombre de calle equivocado .	0
4079	13261	2245	tengo que devolver el artículo a china	he cancelado la orden debido al comportamiento incorrecto del proveedor , envíe un reembolso	0
4080	11086	6708	¿ cuál es mi orden ?	que con mi orden	1
4081	36	7699	cómo comprobar el cupón ?	¿ cómo reviso mi cupón ?	1
4082	2365	11138	¿ cómo encontrar una manera de enviar mi prueba de la información de la tarjeta de crédito y mi identificación , cada enlace es una página en blanco , estoy abrumado con el proceso de retroalimentación que cada tienda requiere ?	me gustaría cambiar la información de mi cuenta	0
4083	13574	4531	usted rechazó mi disputa sobre un producto , mientras yo enviaba las fotos solicitadas al vendedor .	¿ cómo obtengo fotos sin número de tienda ?	0
4084	4023	11583	hice un pedido y pagué con tarjeta de crédito ( luego se canceló ya que el vendedor aún tenía que aplicar el descuento ) .	¿ hay alguna otra manera de ordenar , no tengo tarjeta de crédito	0
4085	12534	4236	¿ qué número es el comienzo de mi compra que hice en la fecha del NUMs NUMs NUMs 	¿ qué sucede si no tengo una fecha de vencimiento en mi tarjeta de débito ?	0
4086	7830	1216	¿ cómo cambio mi perfil ?	¿ cómo puedo cambiar mi perfil ?	1
4087	2889	10316	y hasta ahora no he tenido respuestas	¿ puedo pagar el pedido por correo electrónico ?	0
4088	3688	627	después de que se abrió la disputa , el vendedor me aseguró que llegaría	he abierto una disputa pero no hay ayuda	0
4089	5584	5039	¿ por qué no puedo ordenar ?	¿ por qué no puedo ordenar ahora ?	1
4090	5893	9468	¿ puedes verificar mi disputa ?	¿ cómo se puede verificar el tamaño antes de ordenar ?	0
4091	8957	9675	y aún no ha recibido el artículo	todavía no he recibido el artículo pero el tiempo de espera de confirmación .	0
4092	7143	6449	¡ hola !	¿ por qué no tengo mi dinero hasta ahora ?	0
4093	8745	6986	no veo dónde contactar al servicio al cliente	cómo me pongo en contacto con el servicio al cliente	1
4094	1412	12736	uno de mis pedidos está en buenas condiciones , pero en los pedidos en inglés se puede cambiar a holandés	¿ cómo puedo pagar mi pedido completo con un solo pago ?	0
4095	10952	6375	¿ debo tomar el paquete yo solo ?	si devolví el paquete a mi proveedor , ¿ debería extender el tiempo de procesamiento ?	0
4096	7643	13016	el estado no ha cambiado por NUMs - NUMs días	¿ por qué el estado del pedido no ha sido cambiado después del pago por parte de qiwi ?	0
4097	3782	2179	compré el producto equivocado cuando el dinero se debe	cuando ordené te di una dirección incorrecta	0
4098	12235	10317	cómo me convierto en vendedor	¿ cómo informo a un vendedor ?	0
4099	7451	12218	estoy tratando de usar un cupón	si quiero usar un cupón	1
4100	8153	8337	hola sir mi pregunta	no estás respondiendo mi pregunta	0
4101	10434	2101	he recibido un paquete ¿ cómo puedo saber qué orden es esto ?	no he recibido mi orden .	0
4102	846	11423	tengo preguntas sobre los detalles de un producto	he publicado una serie de preguntas a los proveedores , todavía no hay respuesta	0
4103	11187	10979	tienes otro modo para pagar .	quiero pagar con tarjeta visa pero tengo un problema	0
4104	9558	1748	hola .	según la información de seguimiento , mi pedido se entregó en ee .	0
4105	11789	6020	¿ todos tienen un número al que podría llegar ?	podría tener contacto no .	1
4106	8261	9462	cómo bloquear mensajes	¿ cómo envío mensajes al vendedor ?	0
4107	10951	4507	cómo responder la propuesta en mi caso de disputa	¿ cuál es la solución de mi caso ?	0
4108	11223	4926	donde d NUMs obtengo mi NUMs %	¿ dónde puedo obtener el número de seguimiento ?	0
4109	4387	5108	tengo mi tarjeta de crédito contigo para obtener el pago instantáneo ,	no tengo una tarjeta de crédito , ¿ cómo puedo pagar ?	0
4110	8898	3032	mi cuenta tiene el problema	tengo un problema con la cuenta	1
4111	9990	10217	¿ cómo cambio la dirección de envío ?	¿ cómo llene mi dirección de envío ?	0
4112	258	12069	¿ puedo hablarle a un ser humano ?	¿ puedo hablar con el operador ?	1
4113	1969	3108	¿ qué significa su orden será cerrada ?	¿ qué significa fob ?	0
4114	2639	11978	mi cuenta no me permite hacer pedidos hasta que valide mi cuenta via formulario de apelación	lo sentimos , su cuenta no le permite comprar productos internacionales en línea	0
4115	7852	4404	recibí mis productos y el envío fue muy rápido , pero después de ver mi cuenta bancaria pagué mi pedido dos veces , este es mi	deseo más información sobre cómo enviar mi pedido	0
4116	13024	6072	hay un problema con el sistema	el sistema está ocupado	1
4117	7328	11883	imposible unirse a la atención al cliente de contacto	soporte al cliente en vivo	1
4118	2435	738	recibí un artículo hoy que me han emitido un reembolso .	mi artículo fue enviado de regreso .	0
4119	1179	4566	quiero cancelar el pedido	quiero cancelar el pedido hay un error	1
4120	7997	10785	pregunta y respuesta	el vendedor no me responde	0
4121	1089	6309	mi tarjeta sigue siendo denegada , ¿ cómo puedo solucionar eso ?	intenté usar mi tarjeta para pagar , pero sigue siendo rechazada .	1
4122	4927	4806	¿ cómo puedo cambiar los comentarios ?	¿ cómo puedo dejar un comentario ?	0
4123	4288	10006	cómo pagar la orden diaria china	¿ cómo puedo pagar mi pedido ?	0
4124	12695	35	no necesito respuestas automáticas .	no lo sé	0
4125	1978	827	¿ cómo puedo cambiar los datos de mi tarjeta de crédito ?	necesito cambiar los detalles de mi tarjeta de crédito .	1
4126	693	9851	cambiar el motivo de la disputa	¿ por qué está cerrado por razones de seguridad ?	0
4127	11935	9996	¿ puedes pedir solo ?	el pedido mínimo es un lote , pero solo necesito una pieza	0
4128	8023	8967	hasta ahora , este chat no está yendo bien .	realmente no me ayudaste así que lo intentaré de otra manera	0
4129	7284	3191	mi compañía puso en disputa el reembolso , todavía necesito el color correcto de la orden , la compañía tiene el número de orden equivocado .	hice una orden incorrecta	0
4130	2203	11440	dónde poner mi número de tarjeta	¿ dónde puedo poner el número de seguimiento para rastrear ?	0
4131	3600	6362	tengo problemas para cancelar mi cuenta .	tengo problemas para ser miembro , lo he intentado varias veces .	0
4132	4857	11644	he enviado un correo electrónico a mis documentos NUMs veces por separado y , sin embargo , mi cuenta no está verificada .	intento iniciar sesión en mi cuenta varias veces pero no pude	0
4133	9896	2663	¿ puede por favor enviarme un número de teléfono para que pueda hablar con alguien es de NUMs días y no se solucionó el problema ?	¿ tiene un número de teléfono de contacto para poder hablar con una persona real ?	1
4134	11458	9142	tengo una pregunta	oh , tengo un problema	1
4135	7661	6818	cómo seleccionar el cupón seleccionado	¿ cómo selecciono la moneda ?	0
4136	3214	4563	yo soy de india	soy de país	1
4137	8342	702	cancelé el pedido pero aún no he reembolsado mi dinero	¿ cómo puedo recuperar mi dinero del pedido cancelado ?	1
4138	4987	1832	portugués por favor	quiero cerrar el debate a favor del vendedor , los bienes fueron recibidos .	0
4139	3011	4513	no puedo comprar del carrito	no puedo comprar con qiwi wallet	0
4140	412	2178	¿ estoy diciendo que solo nos lleva dólares ?	¿ cuánto tiempo tomará si pido de usted ?	0
4141	3116	8967	cuando intento iniciar sesión , me aparece bloqueado e ingresa y me envía un número en mi teléfono pero nunca lo envía . entonces , ¿ cómo puse otro pedido ?	realmente no me ayudaste así que lo intentaré de otra manera	1
4142	10714	5427	hola , tengo un problema , quiero devolver la videocámara al servicio de garantía y el vendedor no responde a mi mensaje	¿ por qué el vendedor no envía artículos o responde un mensaje ?	0
4143	8867	10626	mi orden dice que los corrales de tinta no están disponibles , ya pagué	ya pagué mi boleto , pero parece que aún no he pagado , ¿ qué debo hacer ?	0
4144	7549	6818	cuando una necesidad de seleccionar la mente tengo dos veces octubre	¿ cómo selecciono la moneda ?	0
4145	7270	9509	cómo responder en la disputa escalada	cómo retirar una disputa escalada ?	0
4146	13095	5343	necesito saber el estado de mi pedido	necesito saber cuándo mi pedido me fue entregado	0
4147	10851	2524	hola , ¿ por qué no puedo pagar con ideal ?	no puedo pagar con qiwi	0
4148	7814	12232	cómo contactar al servicio al cliente	contactar servicio al cliente	1
4149	1916	5886	tela en la ropa de los niños	vamos a jugar un juego .	0
4150	267	1550	necesito una persona real para chatear	¿ puedo hablar con una persona real ?	1
4151	10548	1039	¿ dónde encuentro la configuración de la cuenta ?	¿ dónde puedo encontrar el comprobante de pago de un pedido ?	0
4152	9990	12369	¿ cómo cambio la dirección de envío ?	¿ cómo puedo cambiar mi dirección de envío ?	1
4153	2781	7170	¿ dónde puedo encontrar mi código de barras ?	¿ dónde puedo encontrar la factura comercial ?	0
4154	3722	11947	¿ cómo intercambiar puntos por cupón ?	¿ cómo usar un cupón en orden ?	0
4155	10909	7794	¿ como lo hago ?	¿ cómo reordenar ?	0
4156	10592	5579	usted no me puede ayudar	no puedo acceder a mi cuenta .	0
4157	8155	10824	incluso informé al vendedor , pero aún no hubo efecto	todavía no he obtenido el número de pista	0
