id	qid1	qid2	question1	question2	is_duplicate
1369	2821	957	¿ cómo apelo mi pago ?	¿ cómo comienzo el pago ?	0
1370	7400	12442	ayuda con mi cuenta	necesito ayuda en mi orden	0
1371	8580	12536	¿ tienes un representante en arabia saudita ?	¿ tienes amigos ?	0
1372	10740	11935	entonces , ¿ cómo puedo chatear con humanos	puedo chatear con una persona real	1
1373	4759	12631	comprobar ese número de orden que te di , por favor , tengo que entender cuál es el resultado	¿ qué pasa si el vendedor me dio un número de seguimiento falso ?	0
1374	8187	3101	no estoy satisfecho con los resultados de mi disputa	¿ puedo devolver un producto si no estoy satisfecho ?	0
1375	6233	12053	hola , puedes por favor ayudar me con un problema sobre una chaqueta que compré , es de un tamaño pequeño , no cabe cómo puedo devolver la y obtener una talla más grande .	¿ cómo puedo cambiar por un tamaño diferente ?	1
1376	1700	1603	toma demasiado tiempo	iniciar sesión toma demasiado tiempo	0
1377	4813	3709	recibo un correo electrónico que dice que no pagué , pero he pagado y tengo la confirmación	no recibí un correo electrónico de confirmación	0
1378	478	9152	necesito una persona real , por favor	quiero chatear con una persona real	1
1379	8618	10502	el comprador se niega a reemplazar la orden de daños	guardé mi tarjeta de crédito pero necesito reemplazar la por una nueva	0
1380	9903	11828	hice un pedido de españa a españa	he hecho un pedido	1
1381	12584	7733	solo me pregunto cuándo puedo obtener mi pedido , mi nombre es rosa estrada	¿ puedo pedir solo un artículo para mi uso personal ?	0
1382	5973	11603	necesito mi reembolso	necesito una factura para mi firma	0
1383	6015	1527	lo que es confirmar los bienes recibidos	no he recibido mis productos , ¿ qué puedo hacer ?	0
1384	2117	4512	cancelar mi orden	necesito cancelar mi orden duplicada	0
1385	3772	5101	método de envío rápido	elegir el método de envío incorrecto	0
1386	7306	11038	digo que quiero abrir una disputa y la página me da un error a el enviar	se produjo un error desconocido	0
1387	5281	3194	estimado , estoy bloqueado NUMs días a la vez . ¿ cuándo usaré mi agencia de tarjeta paga ?	cuando voy a el carrito de compras no puedo usar el cupón	0
1388	2782	2363	incluso informé a el vendedor , pero aún no hubo efecto	he escrito a el vendedor de diferentes maneras , pero él todavía me ignora	0
1389	12806	4188	¿ cómo cambio monedas de aplicación ?	¿ cómo puedo hacer un intercambio ?	0
1390	2052	2528	quiero contactar a el equipo de gestión de clientes	¿ cómo me comunico con el equipo de case management ?	1
1391	13297	11242	el vendedor me está chantajeando para cambiar el motivo de la disputa en uno que no sea cierto .	tengo una disputa en progreso pero el vendedor se niega a hablar con mí	0
1392	1973	12364	ha estado en estado esperando un reembolso desde el NUMs de mayo	todavía estoy esperando mi reembolso	1
1393	9621	7402	de qué mierda estás hablando	un placer hablar con ti .	0
1394	13127	11275	ustedes no me están tratando bien	¿ cuántas personas puedes hablar a la vez ?	0
1395	7836	4086	intento constantemente contactar a el vendedor y él no respondió . necesito una factura de el producto para enviar a la aduana .	el vendedor se detuvo para responder me después de devolver la mercancía	0
1396	2476	3112	estoy esperando la verificación de pago ?	estoy esperando que se complete la mediación . ha llevado meses .	0
1397	2736	1821	cómo enviar un comentario	¿ cómo puedo cambiar un comentario ?	0
1398	538	7632	cómo eliminar la tarjeta	¿ cómo elimino mensajes ?	0
1399	5414	9029	le traje una impresora wi fi antes y la pagué con tarjeta de crédito .	mi tarjeta de crédito fue descontada de mi cuenta , incluso nunca te compré nada	0
1400	3254	14	no se puede hacer un pedido	no puedo ubicar mi pedido	0
1401	4219	2977	envié una solicitud pero no salió nada	no he recibido nada	1
1402	10288	7684	cómo puedo confiar en el vendedor	¿ puedo confiar en los proveedores sin comentarios ?	1
1403	12226	2440	sin reembolso de envío	¿ cuál es el costo de el envío ?	0
1404	3631	5787	¿ tienes un numero de telefono ?	tienes un numero de telefono	1
1405	7585	4545	agregar a la lista de deseos no funciona	¿ cómo agrego productos a mi lista de deseos ?	0
1406	12807	6525	¿ cómo puedo recibir envío rápido en mi pedido ?	¿ cómo puedo cambiar mi dirección de envío ?	0
1407	10930	10589	otras órdenes llegaron a tiempo	¿ por qué mi pedido tarda mucho tiempo en llegar y no puedo seguir las órdenes ?	0
1408	8220	10974	solo tengo una pregunta	tengo una pregunta	1
1409	6067	11131	ya le envié un correo electrónico a el vendedor	la dirección de correo electrónico ya existe	0
1410	8957	9498	no puedo cambiar el idioma a el español	¿ cómo puedo cambiar el idioma español a el inglés ?	0
1411	13426	7918	ok el te pierdes	mi lista de pedidos se ha perdido	0
1412	10144	13461	cómo usar el cupón de selección ?	solicitar compensación ( seleccione cupón )	0
1413	13419	585	cómo presentar una queja	¿ qué tal mi queja ?	0
1414	481	350	hola eva , compré ropa para niña en febrero y aún no la he recibido	mis pedidos fueron cancelados y todavía no he recibido el reembolso	0
1415	11903	5528	todo el tiempo dices que me vas a devolver pero no haces	te gusto	0
1416	5498	3338	por qué el período de entrega extendido	¿ por qué se realizó el pago antes de la entrega ?	0
1417	2676	12290	cómo convertir se en vendedor	¿ cómo informo a un vendedor ?	0
1418	3079	3115	cuando abro una disputa	¿ cuándo recibiré un reembolso después de abrir la disputa ?	0
1419	1167	3780	hola . cómo puedo pedir le a el vendedor la factura de mi compañía	necesito factura	1
1420	13715	3346	no puedo iniciar sesión . creé mi compra con una dirección de correo electrónico incorrecta .	puse la dirección de correo incorrecta .	1
1421	12263	3533	¿ quién puede ayudar me por favor ?	quien me ayuda	1
1422	7625	416	todavía no he recibido ninguno de mis pedidos y ordené en abril	pedí un producto	0
1423	10771	10028	tengo que devolver el artículo a china	¿ debo devolver el producto para obtener un reembolso ?	0
1424	955	2793	¿ podrías ayudar ?	¿ me podría ayudar ?	1
1425	696	7911	cómo verificar la protección de el comprador	¿ cómo puedo ser elegible para la protección de el comprador ?	0
1426	4646	4495	solicito una disputa	¿ cómo solicito un reembolso ?	1
1427	8654	9646	hola , me gustaría saber si un vendedor necesita que le envíe de vuelta , ¿ cómo me reembolsa las tarifas de envío más el costo de el vestido , ya que estoy usando el correo registrado en singapur ?	el vendedor me pidió que confirmara la entrega antes de enviar el artículo .	0
1428	11380	9498	hola , ¿ puedo hablar español ?	¿ cómo puedo cambiar el idioma español a el inglés ?	0
1429	9765	7942	cómo obtener una factura	necesito una factura con los bienes comprados y el valor . ¿ como lo con sí ?	1
1430	9913	7002	mi nombre es bill	hay un problema a el cambiar el nombre de mi perfil	0
1431	1877	11723	¿ cómo desactivo mi cuenta en la aplicación ?	cómo puedo desactivar mi cuenta	1
1432	10717	7719	tengo un atractivo de tarjeta de crédito	tengo una tarjeta de crédito comercial que no está siendo aceptada	0
1433	6407	8494	no es un botón de chat ahora	el chat cerrado	0
1434	3475	6391	cómo agregar video	cómo agregar producto a la lista de deseos	0
1435	7265	2330	todavía no recibo mi pedido	no hablo ingles	0
1436	12686	2208	¿ está disponible la opción de pago contra entrega ?	¿ puedo pagar con efectivo a la entrega ?	1
1437	10264	7396	dirección de correo electrónico de ventas	qué dirección enviar por correo electrónico a	1
1438	9686	11341	número de servicio a el cliente	necesito el número de teléfono de servicio a el cliente	1
1439	4664	9741	¿ desea saber cómo poner se en contacto con una empresa que utiliza una marca comercial sin autorización ?	me gusta pedir un producto , pero no sé cómo contactar me con la empresa	0
1440	8387	351	¿ por qué sigues publicándo me ? " ¡ ¡ ¡ caliente ! encendedor de cigarrillos sin llama recargable usb electrónico no hay gadgets de gas de color blanco " etc. que todos dicen " no se puede entregar a finlandia " ¿ por qué no se puede enviar a finlandia ?	¿ por qué me cobra dos veces ?	0
1441	6894	3140	emitió un reembolso , el artículo ha llegado	este artículo tiene un problema	0
1442	5263	12364	hola todavía no he recibido ninguno de mis pedidos	todavía estoy esperando mi reembolso	0
1443	6562	5269	cómo hacer el pedido ?	no aceptará débito , ¿ cómo puedo hacer el pedido ?	0
1444	118	7575	cuando mi tiempo había terminado para enviar los productos , cambió de opinión y en lugar de dinero en paypal me ofreció un cupón en su tienda .	él me ha enviado corre os electrónicos realmente desagradables	0
1445	2643	2498	es mi tercera vez	mi pedido fue cerrado ya que el pago no se realiza a tiempo .	0
1446	452	3555	sí producto mismo vendedor mismo artículo	¿ por qué pagué el mismo producto dos veces ?	0
1447	8920	756	cómo usar el servicio de garantía ?	¿ cuánto cuesta el servicio ?	0
1448	12720	10866	¿ cómo registro una cuenta comercial ?	¿ cómo puedo registrar me ?	0
1449	10420	10882	hice un pedido en enero y aún no ha llegado .	ya hice el pago pero todavía no recibí la confirmación por correo electrónico	0
1450	12137	1055	no , pagué con tarjeta y no me envió un correo electrónico sobre el número de pedido	hice un pedido pero no me dio ningún número de seguimiento	0
1451	9679	2070	mi nivel de membresía no se agrega	¿ cómo cancelo mi membresía ?	0
1452	8212	5255	abrir una disputa	quiero abrir una disputa	1
1453	2683	1601	estoy esperando mi reembolso	me han cobrado pero el pedido aún está esperando mi pago	0
1454	11563	475	esto ya pasó dos veces	muy desagradable le sucedió a su tienda .	0
1455	9638	6878	¿ dónde envío mi licencia de conducir y la información de mi tarjeta de crédito para probar quién soy ?	¿ cómo pago con mi tarjeta de crédito ?	0
1456	7477	5533	así que puedes intentar colocar el número para ver qué color obtienes	gracias lo intentaré .	0
1457	10370	4193	estoy siguiendo mi caso	no puedo presentar pruebas a mi caso	0
1458	2808	11376	hola , tengo un problema , todos mis paquetes no llegan a destino y se envían a el remitente . ¡ revisé la dirección que registré en mi cuenta y es la dirección correcta !	hola tengo un problema con una tienda	0
1459	6846	3722	esto es más de NUMs días , supongo . ¿ puedo dejar un comentario porque el vendedor es muy amable ?	no puedo dejar comentarios sobre una transacción .	0
1460	8779	6178	y no sé inglés y el traductor no va	realmente no entiendo inglés es posible que ruso	1
1461	4992	3963	pregunto cómo combinar órdenes de pago si el pedido aún está en mi carrito	accedo a mis pedidos pero sigue solicitando el inicio de sesión	0
1462	8081	2212	no puedo subir foto en disputa	no puedo subir archivos adjuntos .	1
1463	6059	6599	no vivo en china , vivo brasil	quiero chat en vivo ?	0
1464	1592	4673	pero quiero responder a los diez mejores artículos por favor dígan me necesito los diez artículos principales que se vendieron en NUMs 	quiero tener una transacción para NUMs artículos , no por separado .	0
1465	9458	6249	el envío fue cancelado	mi pedido está cerrado por sin envío .	1
1466	4213	143	devolver un artículo defectuoso	¿ dónde puedo obtener un reembolso por un producto defectuoso ?	0
1467	2840	4389	hola , estoy teniendo problemas con mi pago	tengo problemas para ser miembro , lo he intentado varias veces .	0
1468	5357	5598	¿ puedo escribir en alemán , por favor ?	¿ puedes cambiar mi página a el inglés por favor ?	0
1469	13451	2335	hoy he hecho un pedido como invitado pero no he recibido la confirmación .	no recibí ninguna confirmación después de haber pagado mi pedido	0
1470	1097	8758	no puedo usar mi cupón de selección	¿ cómo uso select coupon ?	1
1471	13679	9749	¿ no puedo dar te mi número de seguimiento y verificar ?	¿ has verificado mis problemas con el número de pedido ?	0
1472	4893	2250	hola tengo un problema	tengo un problema con la orden	1
1473	2188	12455	creo que mi número de seguimiento es falso	quiero mi número de seguimiento	0
1474	5603	818	no me muestra que el vendedor estoy buscando	estoy tratando de hacer un pedido y por alguna razón no me deja	0
1475	4511	8215	hola , desde ayer no puedo pagar mi tarjeta . todo en el banco está bien .	¿ puedo pagar en cuotas en mi tarjeta de crédito ?	0
1476	1646	7883	cuando una necesidad de seleccionar la mente tengo dos veces octubre	¿ puedo tener dos cuentas con el mismo correo electrónico ?	0
1477	4488	285	que mierda es eso que estas haciendo alli	joder eva eres caliente	0
1478	7731	5512	quiero chatear con un humano real	quiero hablar con un humano en línea	1
1479	5576	10813	¿ cómo obtengo cupones y descuentos ?	¿ cómo canjeo cupones después de recibir monedas ?	0
1480	11777	13500	quiero decir es ese el caso ?	no , no me refiero a nada de eso	0
1481	7982	6981	mi pedido es muy tarde y el vendedor no responde mis mensajes	he enviado mensajes a el proveedor , pero él no responde . ¿ que puedo hacer ?	1
1482	10349	5598	di os mío , ¿ puedes obtener un supervisor , por favor ?	¿ puedes cambiar mi página a el inglés por favor ?	0
1483	13551	4545	mis productos de el pedido anterior no llegaron , ¿ cómo puedo ?	¿ cómo agrego productos a mi lista de deseos ?	0
1484	9718	1269	cómo eliminar un pedido en el carrito de compras	¿ cómo agrego artículos a el carrito de compras ?	0
1485	3417	759	cuando compré , en la página en línea hay una entrega por escrito de NUMs - NUMs días .	cuando hago clic en pagar ahora , me está llevando a la página de inicio de sesión .	0
1486	11162	1828	¿ por qué son las respuestas automáticamente ? no quiero hablar con el vendedor .	¿ cómo me comunico con el proveedor ?	0
1487	973	12726	no se puede abrir una cuenta	no pude hacer el pago	0
1488	11006	12376	no quiero recibir corre os electrónicos de el centro de mensajes	centro de atención a el cliente por correo electrónico	0
1489	6998	5404	¿ puedo hablar con ti en francés ?	¿ puedo hablar con un agente por favor ?	0
1490	10143	4959	¿ puedes responder ?	¿ puedes ayudar me ?	1
1491	12460	9413	entonces , ¿ podrías ayudar me ?	usted me podría ayudar por favor	1
1492	5321	577	diferencia de pequeño paquete un correo aéreo registrado	cuando me registré en su sitio ?	0
